video,frames,pose_missing,hand_missing,face_missing,pose_detection,face_detection,left_hand_missing_rate,right_hand_missing_rate,both_hand_missing_rate,hand_detection_rate,usable,dataset
65319.npz,60,0.0,0.5634920634920635,0.0,1.0,1.0,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.5166666666666666,False,ASL
09625.npz,60,0.0,0.40476190476190477,0.0,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,ASL
09626.npz,81,0.0,0.3062904174015285,0.0,1.0,1.0,0.24691358024691357,0.24691358024691357,0.24691358024691357,0.7530864197530864,False,ASL
09627.npz,60,0.0,0.36507936507936506,0.016666666666666666,1.0,0.9833333333333333,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.6833333333333333,False,ASL
09628.npz,91,0.0,0.34065934065934067,0.0,1.0,1.0,0.26373626373626374,0.26373626373626374,0.26373626373626374,0.7362637362637363,False,ASL
09631.npz,83,0.0,0.31153184165232356,1.0,1.0,0.0,0.26506024096385544,0.26506024096385544,0.26506024096385544,0.7349397590361446,False,ASL
65320.npz,60,0.0,0.4523809523809524,0.0,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,ASL
09633.npz,60,0.0,0.24603174603174602,0.016666666666666666,1.0,0.9833333333333333,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.8166666666666667,True,ASL
09634.npz,82,0.0,0.34959349593495936,0.0,1.0,1.0,0.2926829268292683,0.2926829268292683,0.2926829268292683,0.7073170731707317,False,ASL
09636.npz,60,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
09637.npz,60,0.0,0.06349206349206349,0.0,1.0,1.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
09640.npz,75,0.0,0.326984126984127,1.0,1.0,0.0,0.25333333333333335,0.25333333333333335,0.25333333333333335,0.7466666666666666,False,ASL
65321.npz,60,0.0,0.3888888888888889,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,ASL
09712.npz,60,0.0,0.4444444444444444,0.0,1.0,1.0,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
09713.npz,95,0.0,0.3032581453634085,0.0,1.0,1.0,0.25263157894736843,0.25263157894736843,0.25263157894736843,0.7473684210526316,False,ASL
09715.npz,60,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
09716.npz,95,0.010526315789473684,0.05764411027568922,0.010526315789473684,0.9894736842105263,0.9894736842105263,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.9894736842105263,True,ASL
09717.npz,75,0.0,0.3396825396825397,0.64,1.0,0.36,0.29333333333333333,0.29333333333333333,0.29333333333333333,0.7066666666666667,False,ASL
65322.npz,60,0.0,0.5317460317460317,0.0,1.0,1.0,0.5,0.5,0.5,0.5,False,ASL
09735.npz,60,0.0,0.7619047619047619,0.0,1.0,1.0,0.5,0.5,0.5,0.5,False,ASL
09736.npz,60,0.0,0.6428571428571429,0.03333333333333333,1.0,0.9666666666666667,0.25,0.25,0.25,0.75,False,ASL
09737.npz,69,0.0,0.6894409937888198,0.0,1.0,1.0,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.6521739130434783,False,ASL
09740.npz,60,0.0,0.5238095238095238,0.5,1.0,0.5,0.0,0.0,0.0,1.0,False,ASL
09742.npz,60,0.0,0.6984126984126984,0.0,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,ASL
65323.npz,60,0.0,0.6984126984126984,0.0,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,ASL
09721.npz,60,0.0,0.23809523809523808,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,True,ASL
09722.npz,60,0.0,0.2619047619047619,0.0,1.0,1.0,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.8166666666666667,True,ASL
09723.npz,93,0.0,0.19098822324628775,0.0,1.0,1.0,0.13978494623655913,0.13978494623655913,0.13978494623655913,0.8602150537634409,True,ASL
09725.npz,60,0.016666666666666666,0.06349206349206349,0.01730769230769231,0.9833333333333333,0.9826923076923076,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
09726.npz,60,0.016666666666666666,0.07142857142857142,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
09732.npz,67,0.0,0.3745557924662402,0.11940298507462686,1.0,0.8805970149253731,0.3283582089552239,0.3283582089552239,0.3283582089552239,0.6716417910447761,False,ASL
65324.npz,60,0.0,0.49206349206349204,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
09774.npz,60,0.0,0.7142857142857143,0.0,1.0,1.0,0.4,0.4,0.4,0.6,False,ASL
09775.npz,60,0.0,0.23809523809523808,0.016666666666666666,1.0,0.9833333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.8666666666666667,True,ASL
09776.npz,80,0.0,0.6666666666666666,0.0,1.0,1.0,0.3,0.3,0.3,0.7,False,ASL
09777.npz,60,0.0,0.35714285714285715,0.016666666666666666,1.0,0.9833333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333334,False,ASL
09781.npz,60,0.0,0.5238095238095238,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,ASL
09786.npz,72,0.0,0.6693121693121693,1.0,1.0,0.0,0.3055555555555556,0.3055555555555556,0.3055555555555556,0.6944444444444444,False,ASL
65325.npz,60,0.0,0.7380952380952381,0.0,1.0,1.0,0.45,0.45,0.45,0.55,False,ASL
69264.npz,67,0.0,0.3603411513859275,0.0,1.0,1.0,0.29850746268656714,0.29850746268656714,0.29850746268656714,0.7014925373134329,False,ASL
09806.npz,60,0.0,0.48412698412698413,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
09807.npz,60,0.0,0.48412698412698413,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
09808.npz,106,0.0,0.2587601078167116,0.0,1.0,1.0,0.19811320754716982,0.19811320754716982,0.19811320754716982,0.8018867924528301,True,ASL
09810.npz,60,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
09812.npz,61,0.0,0.41451990632318503,1.0,1.0,0.0,0.32786885245901637,0.32786885245901637,0.32786885245901637,0.6721311475409837,False,ASL
65326.npz,60,0.0,0.4444444444444444,0.0,1.0,1.0,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
09835.npz,60,0.0,0.49206349206349204,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
09836.npz,60,0.0,0.23809523809523808,0.016666666666666666,1.0,0.9833333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,True,ASL
09837.npz,60,0.0,0.2222222222222222,0.05,1.0,0.95,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,True,ASL
09838.npz,94,0.010638297872340425,0.2806484295845998,0.010638297872340425,0.9893617021276596,0.9893617021276596,0.22340425531914893,0.22340425531914893,0.22340425531914893,0.7765957446808511,True,ASL
09840.npz,67,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
09842.npz,80,0.0,0.3273809523809524,0.0,1.0,1.0,0.275,0.275,0.275,0.725,False,ASL
65327.npz,60,0.0,0.47619047619047616,0.0,1.0,1.0,0.4,0.4,0.4,0.6,False,ASL
09848.npz,74,0.0,0.36293436293436293,0.0,1.0,1.0,0.32432432432432434,0.32432432432432434,0.32432432432432434,0.6756756756756757,False,ASL
09849.npz,73,0.0,0.2628832354859752,0.0684931506849315,1.0,0.9315068493150684,0.2191780821917808,0.2191780821917808,0.2191780821917808,0.7808219178082192,True,ASL
09850.npz,60,0.0,0.4444444444444444,0.016666666666666666,1.0,0.9833333333333333,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,ASL
09851.npz,72,0.0,0.36507936507936506,0.0,1.0,1.0,0.3194444444444444,0.3194444444444444,0.3194444444444444,0.6805555555555556,False,ASL
09854.npz,60,0.05,0.12698412698412698,0.05,0.95,0.95,0.05,0.05,0.05,0.95,True,ASL
09869.npz,60,0.0,0.4126984126984127,0.0,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,ASL
65328.npz,60,0.0,0.42857142857142855,0.0,1.0,1.0,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
09892.npz,60,0.0,0.5396825396825397,0.0,1.0,1.0,0.5,0.5,0.5,0.5,False,ASL
09893.npz,60,0.0,0.21428571428571427,0.028846153846153848,1.0,0.9711538461538461,0.15,0.15,0.15,0.85,True,ASL
09894.npz,77,0.012987012987012988,0.3259121830550402,0.012987012987012988,0.987012987012987,0.987012987012987,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,False,ASL
09896.npz,60,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
09900.npz,63,0.0,0.41798941798941797,0.0,1.0,1.0,0.36507936507936506,0.36507936507936506,0.36507936507936506,0.6349206349206349,False,ASL
65329.npz,60,0.0,0.4444444444444444,0.0,1.0,1.0,0.4,0.4,0.4,0.6,False,ASL
09915.npz,60,0.0,0.5396825396825397,0.0,1.0,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,False,ASL
09916.npz,60,0.0,0.36507936507936506,0.03333333333333333,1.0,0.9666666666666667,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.7666666666666666,False,ASL
09917.npz,60,0.0,0.2619047619047619,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,True,ASL
09918.npz,60,0.0,0.48412698412698413,0.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333333,False,ASL
09919.npz,60,0.0,0.2619047619047619,0.016666666666666666,1.0,0.9833333333333333,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.8166666666666667,True,ASL
09920.npz,60,0.0,0.19047619047619047,0.0,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.8666666666666667,True,ASL
09921.npz,60,0.0,0.1984126984126984,0.0,1.0,1.0,0.1,0.1,0.1,0.9,True,ASL
09922.npz,67,0.014925373134328358,0.31058990760483296,0.014925373134328358,0.9850746268656716,0.9850746268656716,0.22388059701492538,0.22388059701492538,0.22388059701492538,0.7761194029850746,False,ASL
09924.npz,60,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
09926.npz,60,0.0,0.46825396825396826,0.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333333,False,ASL
65330.npz,60,0.0,0.5793650793650794,0.0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
09934.npz,60,0.0,0.46825396825396826,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
09935.npz,60,0.0,0.5317460317460317,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
09936.npz,60,0.0,0.2857142857142857,0.03333333333333333,1.0,0.9666666666666667,0.2,0.2,0.2,0.8,True,ASL
09943.npz,60,0.0,0.47619047619047616,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
65331.npz,60,0.0,0.36507936507936506,0.0,1.0,1.0,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.6833333333333333,False,ASL
09949.npz,74,0.0,0.2277992277992278,0.0,1.0,1.0,0.17567567567567569,0.17567567567567569,0.17567567567567569,0.8243243243243243,True,ASL
09950.npz,60,0.0,0.4523809523809524,0.0,1.0,1.0,0.4,0.4,0.4,0.6,False,ASL
09953.npz,83,0.0,0.3057946069994263,0.03614457831325301,1.0,0.963855421686747,0.26506024096385544,0.26506024096385544,0.26506024096385544,0.7349397590361446,False,ASL
09954.npz,60,0.0,0.4126984126984127,0.016666666666666666,1.0,0.9833333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333334,False,ASL
09955.npz,69,0.0,0.4064872325741891,0.0,1.0,1.0,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.6521739130434783,False,ASL
09956.npz,60,0.0,0.6349206349206349,0.03333333333333333,1.0,0.9666666666666667,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.7666666666666666,False,ASL
09957.npz,89,0.011235955056179775,0.33119315141787053,0.011235955056179775,0.9887640449438202,0.9887640449438202,0.2696629213483146,0.2696629213483146,0.2696629213483146,0.7303370786516854,False,ASL
09960.npz,91,0.01098901098901099,0.20460491889063318,0.01098901098901099,0.989010989010989,0.989010989010989,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428572,True,ASL
09963.npz,60,0.0,0.05555555555555555,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
09966.npz,72,0.0,0.38492063492063494,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,ASL
09967.npz,60,0.0,0.4603174603174603,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,ASL
09970.npz,66,0.0,0.4083694083694084,0.0,1.0,1.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.6363636363636364,False,ASL
10005.npz,136,0.0,0.11414565826330532,0.09558823529411764,1.0,0.9044117647058824,0.04411764705882353,0.04411764705882353,0.04411764705882353,0.9558823529411765,True,ASL
10007.npz,60,0.0,0.5317460317460317,0.0,1.0,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,False,ASL
10008.npz,60,0.0,0.373015873015873,0.0,1.0,1.0,0.3,0.3,0.3,0.7,False,ASL
10013.npz,60,0.0,0.4603174603174603,0.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333333,False,ASL
69266.npz,74,0.0,0.32432432432432434,0.0,1.0,1.0,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.7162162162162162,False,ASL
10015.npz,98,0.0,0.630709426627794,0.0,1.0,1.0,0.22448979591836735,0.22448979591836735,0.22448979591836735,0.7755102040816326,False,ASL
10016.npz,73,0.0,0.6673189823874756,0.0136986301369863,1.0,0.9863013698630136,0.3013698630136986,0.3013698630136986,0.3013698630136986,0.6986301369863014,False,ASL
10017.npz,60,0.0,0.6587301587301587,0.016666666666666666,1.0,0.9833333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.7166666666666667,False,ASL
10019.npz,78,0.0,0.6703296703296703,0.0,1.0,1.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.6923076923076923,False,ASL
10021.npz,60,0.0,0.5238095238095238,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,ASL
10023.npz,60,0.0,0.6984126984126984,0.0,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,ASL
65334.npz,60,0.0,0.746031746031746,0.0,1.0,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,False,ASL
10089.npz,60,0.0,0.4603174603174603,0.0,1.0,1.0,0.4,0.4,0.4,0.6,False,ASL
10090.npz,60,0.0,0.2698412698412698,0.0,1.0,1.0,0.2,0.2,0.2,0.8,True,ASL
10091.npz,87,0.0,0.2939244663382594,0.0,1.0,1.0,0.25287356321839083,0.25287356321839083,0.25287356321839083,0.7471264367816092,True,ASL
10093.npz,60,0.016666666666666666,0.06349206349206349,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
10096.npz,61,0.0,0.42232630757220924,0.0,1.0,1.0,0.3770491803278688,0.3770491803278688,0.3770491803278688,0.6229508196721312,False,ASL
65337.npz,60,0.0,0.5396825396825397,0.0,1.0,1.0,0.5,0.5,0.5,0.5,False,ASL
10102.npz,65,0.0,0.31868131868131866,0.0,1.0,1.0,0.26153846153846155,0.26153846153846155,0.26153846153846155,0.7384615384615385,False,ASL
10104.npz,60,0.0,0.2222222222222222,0.016666666666666666,1.0,0.9833333333333333,0.1,0.1,0.1,0.9,True,ASL
10105.npz,60,0.0,0.11904761904761904,0.016666666666666666,1.0,0.9833333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,True,ASL
10106.npz,60,0.0,0.2857142857142857,0.016666666666666666,1.0,0.9833333333333333,0.25,0.25,0.25,0.75,True,ASL
10107.npz,83,0.0,0.3459552495697074,0.0,1.0,1.0,0.2891566265060241,0.2891566265060241,0.2891566265060241,0.7108433734939759,False,ASL
10109.npz,60,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
10111.npz,60,0.016666666666666666,0.07936507936507936,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,True,ASL
10112.npz,89,0.0,0.05831995719636169,0.0,1.0,1.0,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.9887640449438202,True,ASL
65338.npz,60,0.0,0.4603174603174603,0.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333333,False,ASL
10135.npz,60,0.0,0.40476190476190477,0.0,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,ASL
10136.npz,64,0.0,0.41220238095238093,0.26622596153846156,1.0,0.7337740384615384,0.375,0.375,0.375,0.625,False,ASL
10137.npz,60,0.0,0.5158730158730159,0.016666666666666666,1.0,0.9833333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333334,False,ASL
10138.npz,68,0.014705882352941176,0.27871148459383754,0.014705882352941176,0.9852941176470589,0.9852941176470589,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.7941176470588236,True,ASL
10141.npz,60,0.05,0.09523809523809523,0.05,0.95,0.95,0.05,0.05,0.05,0.95,True,ASL
10144.npz,60,0.0,0.40476190476190477,0.0,1.0,1.0,0.35,0.35,0.35,0.65,False,ASL
65340.npz,60,0.0,0.5634920634920635,0.0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
10147.npz,60,0.0,0.5238095238095238,0.0,1.0,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,False,ASL
10148.npz,60,0.0,0.2857142857142857,0.016666666666666666,1.0,0.9833333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.8666666666666667,True,ASL
10149.npz,60,0.0,0.35714285714285715,0.0,1.0,1.0,0.25,0.25,0.25,0.75,False,ASL
10151.npz,60,0.0,0.2222222222222222,0.0,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.8666666666666667,True,ASL
10157.npz,60,0.0,0.5238095238095238,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,ASL
10158.npz,60,0.0,0.05555555555555555,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
10159.npz,60,0.0,0.1746031746031746,0.0,1.0,1.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
10166.npz,61,0.0,0.4457455113192818,0.0,1.0,1.0,0.36065573770491804,0.36065573770491804,0.36065573770491804,0.639344262295082,False,ASL
65341.npz,60,0.0,0.5317460317460317,0.0,1.0,1.0,0.5,0.5,0.5,0.5,False,ASL
65342.npz,60,0.0,0.4365079365079365,0.0,1.0,1.0,0.4,0.4,0.4,0.6,False,ASL
10183.npz,60,0.0,0.4603174603174603,0.0,1.0,1.0,0.4,0.4,0.4,0.6,False,ASL
10184.npz,74,0.0,0.35006435006435005,0.0,1.0,1.0,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.7162162162162162,False,ASL
10185.npz,60,0.0,0.23809523809523808,0.016666666666666666,1.0,0.9833333333333333,0.15,0.15,0.15,0.85,True,ASL
10186.npz,74,0.013513513513513514,0.4851994851994852,0.013513513513513514,0.9864864864864865,0.9864864864864865,0.32432432432432434,0.32432432432432434,0.32432432432432434,0.6756756756756757,False,ASL
10187.npz,66,0.0,0.40115440115440115,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,ASL
10188.npz,74,0.0,0.23423423423423423,0.0,1.0,1.0,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.8378378378378378,True,ASL
10190.npz,60,0.0,0.047619047619047616,0.43333333333333335,1.0,0.5666666666666667,0.0,0.0,0.0,1.0,True,ASL
10192.npz,60,0.06666666666666667,0.14285714285714285,0.1,0.9333333333333333,0.9,0.1,0.1,0.1,0.9,True,ASL
10197.npz,60,0.0,0.46825396825396826,0.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333333,False,ASL
10199.npz,60,0.0,0.42857142857142855,0.0,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,ASL
65343.npz,61,0.0,0.4457455113192818,0.0,1.0,1.0,0.39344262295081966,0.39344262295081966,0.39344262295081966,0.6065573770491803,False,ASL
10250.npz,60,0.0,0.4603174603174603,0.0,1.0,1.0,0.4,0.4,0.4,0.6,False,ASL
10251.npz,60,0.0,0.18253968253968253,0.016666666666666666,1.0,0.9833333333333333,0.0,0.0,0.0,1.0,True,ASL
10252.npz,60,0.016666666666666666,0.06349206349206349,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
65344.npz,60,0.0,0.5396825396825397,0.0,1.0,1.0,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.5166666666666666,False,ASL
10266.npz,60,0.0,0.5476190476190477,0.0,1.0,1.0,0.4,0.4,0.4,0.6,False,ASL
10267.npz,63,0.0,0.3348450491307634,0.07936507936507936,1.0,0.9206349206349206,0.30158730158730157,0.30158730158730157,0.30158730158730157,0.6984126984126984,False,ASL
10268.npz,67,0.0,0.38877043354655294,0.014925373134328358,1.0,0.9850746268656716,0.3283582089552239,0.3283582089552239,0.3283582089552239,0.6716417910447761,False,ASL
10269.npz,63,0.0,0.4557823129251701,0.0,1.0,1.0,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.6190476190476191,False,ASL
10271.npz,60,0.0,0.05555555555555555,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
10275.npz,63,0.0,0.3877551020408163,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,ASL
65345.npz,60,0.0,0.49206349206349204,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
10296.npz,99,0.0,0.2881192881192881,0.0,1.0,1.0,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.7575757575757576,True,ASL
10297.npz,76,0.0,0.3609022556390977,0.0,1.0,1.0,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.736842105263158,False,ASL
10298.npz,78,0.0,0.3711843711843712,0.0,1.0,1.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.6923076923076923,False,ASL
10300.npz,79,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
10301.npz,62,0.0,0.4162826420890937,0.0,1.0,1.0,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.6129032258064516,False,ASL
10308.npz,62,0.0,0.43164362519201227,0.0,1.0,1.0,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.6129032258064516,False,ASL
10309.npz,81,0.0,0.24162257495590828,0.0,1.0,1.0,0.19753086419753085,0.19753086419753085,0.19753086419753085,0.8024691358024691,True,ASL
10310.npz,60,0.0,0.3888888888888889,0.016666666666666666,1.0,0.9833333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,ASL
10311.npz,78,0.0,0.3711843711843712,0.0,1.0,1.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.6923076923076923,False,ASL
10313.npz,64,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
10315.npz,62,0.0,0.4162826420890937,0.0,1.0,1.0,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.6129032258064516,False,ASL
10337.npz,60,0.0,0.4523809523809524,0.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333333,False,ASL
10339.npz,60,0.0,0.31746031746031744,0.7833333333333333,1.0,0.21666666666666667,0.25,0.25,0.25,0.75,False,ASL
10340.npz,67,0.0,0.40298507462686567,0.0,1.0,1.0,0.3582089552238806,0.3582089552238806,0.3582089552238806,0.6417910447761195,False,ASL
10343.npz,60,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
65347.npz,60,0.0,0.5396825396825397,0.016666666666666666,1.0,0.9833333333333333,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.5166666666666666,False,ASL
10389.npz,73,0.0,0.680365296803653,0.0,1.0,1.0,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.6712328767123288,False,ASL
10391.npz,60,0.016666666666666666,0.5317460317460317,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,False,ASL
10393.npz,60,0.0,0.7063492063492064,0.0,1.0,1.0,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
10397.npz,60,0.0,0.6507936507936508,1.0,1.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333334,False,ASL
10400.npz,60,0.0,0.5238095238095238,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,ASL
10405.npz,67,0.029850746268656716,0.08315565031982942,0.029850746268656716,0.9701492537313433,0.9701492537313433,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.9701492537313433,True,ASL
10412.npz,60,0.0,0.42063492063492064,0.0,1.0,1.0,0.35,0.35,0.35,0.65,False,ASL
65349.npz,60,0.0,0.4126984126984127,0.0,1.0,1.0,0.35,0.35,0.35,0.65,False,ASL
10443.npz,60,0.0,0.7301587301587301,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
10444.npz,60,0.0,0.6904761904761905,0.016666666666666666,1.0,0.9833333333333333,0.35,0.35,0.35,0.65,False,ASL
10445.npz,60,0.0,0.5873015873015873,0.0,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.8666666666666667,False,ASL
10446.npz,60,0.0,0.25396825396825395,0.0,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.8666666666666667,True,ASL
10447.npz,79,0.0,0.6564195298372514,0.0,1.0,1.0,0.27848101265822783,0.27848101265822783,0.27848101265822783,0.7215189873417722,False,ASL
10449.npz,60,0.0,0.5238095238095238,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,ASL
10450.npz,60,0.0,0.5238095238095238,0.03333333333333333,1.0,0.9666666666666667,0.0,0.0,0.0,1.0,False,ASL
10453.npz,60,0.0,0.7142857142857143,0.0,1.0,1.0,0.4,0.4,0.4,0.6,False,ASL
65351.npz,60,0.0,0.7301587301587301,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
