dataset,gloss,num_samples,mean_total_motion,mean_velocity,motion_variance_mean,acceleration_mean,trajectory_length_mean,direction_change_mean,motion_complexity_score
VSL,hiệu cầm đồ,1.0,11.00317209213972,6.4659815746195175,0.0313065387308597,2.8582452619075776,11.00317211006768,46.0,0.041304927
VSL,tủi thân,1.0,12.216404542326927,4.307360416300156,0.0478087700903415,3.081769996455737,12.216404542326927,43.0,0.04119303
VSL,giết,1.0,10.62456115987152,5.58628232933973,0.0573887564241886,3.538419790565968,10.62456115987152,23.0,0.041150823
VSL,đưa đón,1.0,10.923321838490663,5.196380095112891,0.0441462881863117,3.704679254322283,10.923321838490663,33.0,0.04114483
VSL,cực khổ,1.0,11.491408480796965,4.531546104111169,0.0498850643634796,3.5790752436717352,11.491408480796965,34.0,0.041129444
VSL,kỉ luật,1.0,10.652416188269854,6.385058107376099,0.0515937097370624,2.9363170041113484,10.652416197350249,53.0,0.041103628
VSL,phiên dịch,3.0,10.443306784999246,4.914896678469024,0.0502312965691089,2.5026649279090187,10.443306781467982,63.66666666666666,0.04109555
VSL,băng giá,1.0,12.753563455305994,4.2946549600848325,0.052645705640316,2.4199614204805004,12.753563405771274,83.0,0.041020393
VSL,nghẹn ngào,1.0,13.41710938164033,3.5902746205351184,0.0307213030755519,2.5759626771952653,13.41710938164033,56.0,0.0410192
VSL,họng,1.0,10.649321304634212,5.80291179689494,0.0619962029159069,3.214525423668049,10.649321304634212,23.0,0.040981967
VSL,bánh pizza,1.0,10.96135231293738,5.298576171359708,0.0428381189703941,3.522548532876812,10.96135231293738,28.0,0.04095925
VSL,dấu gạch ngang,1.0,9.852001597639171,5.004482762035677,0.0495468415319919,4.776724108848079,9.852001597639171,25.0,0.04095006
VSL,cuống hoa,1.0,12.605078127235174,5.036989089647929,0.0198155585676431,2.33304180567329,12.605078095803036,76.0,0.04088555
VSL,củ cà rốt,1.0,11.142566331545822,5.300677863141847,0.0461659356951713,3.263147710071456,11.142566331545822,27.0,0.040877204
VSL,bé loắt choắt,1.0,11.223643795587122,5.096554485234347,0.0369590781629085,3.4170282079623298,11.223643795587122,25.0,0.04078952
VSL,vở chèo,1.0,10.97183642582968,4.78292270925912,0.0584114752709865,3.629907100288957,10.97183642582968,29.0,0.04074117
VSL,hàng chục nghìn,1.0,11.131168085616082,5.654255911076473,0.0417908318340778,2.9846966759911897,11.1311681070365,43.0,0.04072221
VSL,đoàn tụ,1.0,10.973157757893205,6.090102414290111,0.0317707881331443,2.922520341738215,10.973157804226505,61.0,0.04071651
VSL,Bắc Kạn,1.0,11.713346857577562,5.400753804582816,0.0402382984757423,2.60934335901402,11.713346849894153,66.0,0.04069896
VSL,đi,1.0,9.124651368707418,7.196468276412864,0.0643042027950286,3.4960386060379647,9.124651368707418,15.0,0.040690716
VSL,chia phần,1.0,11.532926409505308,5.760696595907211,0.0178617443889379,2.775152015483985,11.532926383195443,56.0,0.040679943
VSL,tù giam,1.0,10.579622773453591,6.097524769604206,0.0456753782927989,3.090181687883302,10.579622713848948,29.0,0.04060186
VSL,Băng-la-đét (nước Băng-la-đét),1.0,10.288798994617537,4.534636734601329,0.0727986171841621,4.262531705311875,10.288798994617537,37.0,0.040582534
VSL,giả mạo,1.0,11.121624823659658,5.127924426702353,0.0404236242175102,3.321365821175277,11.121624823659658,30.0,0.0404871
VSL,khát nước,1.0,10.256977155804634,5.489314196631312,0.1032911166548729,3.124846771630374,10.256977155804634,29.0,0.04047235
VSL,bổ ngữ,1.0,10.609054029220715,5.389039657504882,0.053952120244503,3.4518380612134933,10.609054029220715,27.0,0.04045939
VSL,cốc,1.0,10.705818065442145,5.438192552934258,0.0429004281759262,3.4457222022886933,10.705818156711755,43.0,0.040443983
VSL,vạt áo,1.0,9.58522473834455,4.995985833199128,0.0456813983619213,4.83391846815745,9.58522473834455,20.0,0.0403389
VSL,bánh pía,1.0,13.08360781520605,4.6680442442496615,0.0167923998087644,1.901722198509308,13.083607838489115,66.0,0.040241618
VSL,nghiến răng,1.0,12.14995506312698,4.283931127716513,0.0415373854339122,2.8282079732134227,12.14995500817895,55.0,0.040231213
VSL,lọng,1.0,11.684029314666986,5.074932604380276,0.0334652289748191,2.7693241146557472,11.684029294527136,55.0,0.04021841
VSL,1,1.0,10.477591797709463,5.322261367561453,0.0522517003118991,3.5247565584963767,10.477591797709463,28.0,0.040154207
VSL,lọ mực,1.0,11.300440207123756,5.644569730758667,0.0353222079575061,2.648956559977289,11.300440144026652,48.0,0.040135644
VSL,chia tay,1.0,12.224738826509563,4.697120701273282,0.0337492860853672,2.458040679236511,12.224738905555569,78.0,0.040074468
VSL,ăn hối lộ,1.0,11.52547699213028,5.482833917651858,0.0326292552053928,2.5554986105811213,11.525476932059972,59.0,0.04007115
VSL,biểu đồ hình quạt,1.0,10.467806160449982,6.151375321780934,0.0566890835762023,2.7945960819721223,10.467806119006127,39.0,0.040069517
VSL,dấu hỏi,3.0,10.91963893113037,5.058249451627779,0.0189046648641427,3.5007033766987266,10.91963893113037,33.333333333333336,0.04002484
VSL,ma cà rồng,1.0,10.458830283023415,5.914172439361519,0.0509768053889274,3.029208313960296,10.458830283023415,23.0,0.039999563
VSL,dấu chấm,1.0,8.841730734333396,4.491299402410701,0.0616496615111827,5.628972322262567,8.841730734333396,28.0,0.039996713
VSL,tính,1.0,9.511970564024525,5.81783161783705,0.056383304297924,3.942464718595147,9.511970564024525,19.0,0.039898884
VSL,lưu ý,1.0,10.647702192887664,5.598449612395806,0.0419268533587455,3.1519397433315004,10.647702192887664,30.0,0.039891865
VSL,buồn nôn,1.0,11.556458561681213,4.810375755445825,0.0250048544257879,3.038876233806073,11.556458561681213,29.0,0.039826784
VSL,đề-xi-mét vuông (dm2),1.0,10.372543865814803,5.551163050745215,0.0657154098153114,3.125677463683215,10.372543865814803,20.0,0.039784793
VSL,bắt,1.0,10.080782480770722,5.395018621480891,0.0776968821883201,3.3435324167663403,10.080782480770722,23.0,0.03967114
VSL,con mực,1.0,10.4382015010342,5.39367051268446,0.0638422816991806,3.107315347382897,10.4382015010342,30.0,0.039555844
VSL,cô đơn,1.0,10.677360434550792,4.776126624710524,0.0498357117176055,3.47141356901689,10.677360434550792,35.0,0.0394356
VSL,củ đậu,1.0,11.817217340692878,4.785972892231232,0.0476131327450275,2.299627615572655,11.817217242904007,70.0,0.039318968
VSL,em rể,3.0,10.07753402312907,5.043595899612048,0.0588180186847845,3.679580766458464,10.07753402312907,27.666666666666668,0.039313983
VSL,5000 (năm nghìn),2.0,8.714271579869092,6.441329181700001,0.0691526532173156,3.766311047465037,8.714271571021527,22.5,0.03918762
VSL,lá thư,1.0,10.112996489275249,6.314302035607398,0.0262481700628995,2.997252864089418,10.11299651535228,32.0,0.03914534
VSL,ngộ nghĩnh,1.0,10.50057457573712,4.9952731979271725,0.0639063566923141,3.170550330992668,10.50057457573712,35.0,0.039126903
VSL,điều tra,1.0,10.013964277226478,5.662613256078847,0.0521361976861953,3.278185293651544,10.013964277226478,28.0,0.03912239
VSL,chạy chậm,1.0,10.04107833467424,5.2794931810676005,0.0557582750916481,3.465570191187518,10.04107833467424,31.0,0.03902806
VSL,một mình,1.0,10.961895524524152,4.693257175385952,0.0475301817059516,3.102948133559788,10.961895524524152,33.0,0.03902627
VSL,trọng tài,1.0,9.494989251717923,6.4673823334954,0.0661308392882347,2.9408112362373706,9.494989251717923,17.0,0.03899492
VSL,ăn xin,1.0,9.298988548107443,5.9295889139175415,0.0461676158010959,3.784754723310471,9.298988548107443,15.0,0.03895204
VSL,chim chóc,1.0,10.663178447866812,4.993366476730444,0.0579526722431182,2.9963077935907574,10.663178447866812,38.0,0.03892747
VSL,củ gừng,1.0,11.0073678875342,4.712725867118154,0.0486058741807937,2.9809338960094727,11.0073678875342,29.0,0.03891508
VSL,hoảng sợ,1.0,9.407652656780556,5.528379294071712,0.0494123212993145,3.919136242866516,9.407652656780556,21.0,0.03888048
VSL,ức chế,1.0,12.037646015640348,3.5369435528329776,0.0491639040410518,2.8360145538307653,12.037646015640348,52.0,0.03885298
VSL,chủ nghĩa xã hội,1.0,11.161212086677551,5.483631460637342,0.042446207255125,2.236357616384824,11.161212000472004,56.0,0.038769167
VSL,Đặng Văn Ngữ,1.0,10.243866805220025,5.685345930495748,0.0403104349970817,2.980604556933889,10.243866805220025,28.0,0.038670924
VSL,hấp dẫn,1.0,11.315942623652518,4.710261029915677,0.0309886541217565,2.770446041939964,11.315942623652518,27.0,0.038637053
VSL,lời giải,1.0,9.448493317700922,5.779006893233377,0.0624684393405914,3.414174602056543,9.448493317700922,28.0,0.038631767
VSL,cụ,1.0,10.634857811033726,5.22502754946224,0.0411663651466369,2.906071015695731,10.634857811033726,23.0,0.03859491
VSL,giận dỗi,1.0,9.01110649621114,5.626309445438285,0.070567786693573,3.8535986831213567,9.01110649621114,25.0,0.038589332
VSL,Đông Nam,1.0,9.011118412017822,6.586907661906102,0.061816394329071,3.189717334508896,9.011118412017822,18.0,0.038543623
VSL,chị dâu,1.0,11.213951172307134,4.364702738240942,0.060794711112976,2.729346019068831,11.213951172307134,36.0,0.03852784
VSL,cổ,1.0,10.290965339634567,5.056069217255859,0.0487248823046684,3.246671190857888,10.290965339634567,19.0,0.038495522
VSL,đề-ca-mét (dam),1.0,10.52308592479676,5.3453708270848805,0.0500211231410503,2.7671979727416205,10.52308592479676,26.0,0.038484428
VSL,nghiêm túc,1.0,10.979161062743517,4.700649270841054,0.0393080562353134,2.925984137300132,10.979161062743517,29.0,0.03843606
VSL,ưu điểm,1.0,9.755365771707147,5.732711851304653,0.0334423631429672,3.409185217022896,9.755365771707147,29.0,0.038421422
VSL,cổ họng,1.0,11.00679634232074,4.581578868130843,0.035933993756771,2.9772956064889127,11.00679634232074,31.0,0.038307164
VSL,độc lập,1.0,9.100037643453106,5.802725959886262,0.0706616789102554,3.4413520097732544,9.100037643453106,24.0,0.038163375
VSL,đầy đủ,1.0,8.200000883080065,6.467211044148395,0.09587212651968,3.4519924126766823,8.200000883080065,19.0,0.03802357
VSL,10,1.0,9.817934915423391,4.98717802611448,0.0420507565140724,3.625238125694209,9.817934915423391,33.0,0.037961025
VSL,Cộng Hòa Séc (nước Cộng Hòa Séc),1.0,10.764801328070462,4.963401383620042,0.0378897152841091,2.7287351805716757,10.764801328070462,36.0,0.03791836
VSL,ki-lô-mét vuông (km2),1.0,10.072419486474246,5.116447542683553,0.0649441331624984,2.9689805230190016,10.072419486474246,29.0,0.037917245
VSL,anh rể,3.0,9.400368246405074,5.417865951569417,0.0622792715827624,3.107343589168748,9.400368246405074,24.666666666666668,0.03789119
VSL,đẹp mê hồn,1.0,12.366088786628096,3.400107090216164,0.026998221874237,2.455167413861663,12.366088786628096,48.0,0.037853807
VSL,đ,1.0,10.077218188904226,5.033570422480504,0.0891756191849708,2.701575073155951,10.077218188904226,26.0,0.03784882
VSL,cuộc sống,1.0,8.821761185768992,5.184081938629057,0.0615445859730243,4.161692010164261,8.821761185768992,17.0,0.037805934
VSL,bồi thường,1.0,9.250653378665447,5.994423315331742,0.0529422834515571,3.1847557624181118,9.250653342809528,27.0,0.03776141
VSL,lo sợ,1.0,10.270589704625309,5.046058493559478,0.0235457178205251,3.249303780992826,10.270589704625309,28.0,0.037719738
VSL,giọng nói,1.0,9.51467287261039,5.819484526405529,0.0604485087096691,2.941549425944686,9.51467287261039,25.0,0.037706926
VSL,ô,3.0,10.239768949026862,4.656529520929624,0.0542669581870237,2.683676136318645,10.239768949026862,30.33333333333333,0.03766507
VSL,con dâu,1.0,8.975487247109413,5.172987436732421,0.0804716721177101,3.7157414459130345,8.975487247109413,18.0,0.037648376
VSL,ki-lô-gam,1.0,8.87762564746663,5.116585283325269,0.081942431628704,3.811000844427184,8.87762564746663,25.0,0.03758181
VSL,bật lửa,1.0,9.934119874495082,4.510993438180197,0.0551387257874012,3.5500419653379,9.934119874495082,33.0,0.037566062
VSL,m,1.0,10.247284336015582,5.0140589320538,0.0666001513600349,2.691298695281148,10.247284336015582,27.0,0.03754132
VSL,8,1.0,9.67133944761008,5.270000622489236,0.048555102199316,3.272131629564144,9.67133944761008,33.0,0.03750138
VSL,ví dụ,3.0,9.129106645627568,5.7122920120884855,0.0381474178284406,2.8926593059972525,9.129106669473307,42.333333333333336,0.037450768
VSL,đĩa,1.0,8.224437972530723,6.320164071443753,0.0493117235600948,3.86441260493464,8.224437972530723,17.0,0.037443515
VSL,ấn,1.0,10.543833246454597,5.266644565264384,0.0214409995824098,2.6385578967757146,10.543833231087774,54.0,0.037278816
VSL,báo cáo,1.0,9.764828277286142,4.960201648837429,0.05942989513278,3.1850361865142296,9.764828253071755,37.0,0.037264694
VSL,đại úy,1.0,8.768615176901221,7.102578141399332,0.0525068119168281,2.5877168062660427,8.768615176901221,15.0,0.037257373
VSL,ác,1.0,10.400032349862158,5.109655116058764,0.0565865375101566,2.433463050921758,10.400032349862158,25.0,0.037186634
VSL,bổ ích,1.0,9.702050120569766,5.192329248413444,0.0501956902444362,3.14231557331302,9.702050120569766,24.0,0.03717804
VSL,khiêm tốn,1.0,9.54377372493036,5.018015641653747,0.0528398230671882,3.3891991525888443,9.54377372493036,32.0,0.03714226
VSL,e,1.0,9.394770154729486,3.817779792819993,0.060226485133171,4.358076001292672,9.394770154729486,30.0,0.03707582
VSL,dệt,1.0,10.181800862308592,4.921751050218459,0.0388918668031692,2.925461955734941,10.181800838094205,42.0,0.036975916
VSL,cuống lá,1.0,10.80156825017184,4.904893809421496,0.0299030635505914,2.3767501400067257,10.80156826210441,60.0,0.036855523
VSL,bực mình,1.0,9.260058340616524,5.904764696638635,0.0434526093304157,2.969638882771782,9.260058340616524,19.0,0.036852796
VSL,chủ ngữ,1.0,10.377987273968756,4.785050348822887,0.0461120381951332,2.634977508801967,10.377987273968756,34.0,0.036715943
VSL,buồn thảm,1.0,11.907643306534736,3.4647773096283663,0.0236147437244653,2.3970882840016308,11.907643306534736,50.0,0.036677945
VSL,bánh giầy,1.0,10.910381325520577,4.808590017039986,0.0258832052350044,2.279374928171955,10.910381301306188,71.0,0.03659342
VSL,bảo đảm,1.0,10.83847102918662,4.389580662588815,0.0511658564209938,2.3423788488319475,10.83847102918662,39.0,0.036533106
VSL,củ khoai tây,1.0,10.845587639138104,4.276871780815878,0.0347770974040031,2.4499070676167807,10.845587714225983,78.0,0.036127966
VSL,danh từ,1.0,10.612372253090143,4.818981666005019,0.0375044643878936,2.1598051075751963,10.612372139235958,71.0,0.035975646
VSL,bút,1.0,9.379108576802537,5.1107614385810765,0.052460353821516,2.9558774530887604,9.379108576802537,26.0,0.035914868
VSL,băng hình,1.0,9.045588151551785,5.115023940520467,0.0611330941319465,3.170036928011821,9.045588151551785,29.0,0.03589231
VSL,lây bệnh,1.0,8.921353973448277,4.77451735109623,0.0536318011581897,3.641776334020225,8.921353973448277,19.0,0.035866152
VSL,bố,1.0,8.245087255723774,5.491228078802426,0.0823327004909515,3.389719839606966,8.245087255723774,17.0,0.035830695
VSL,7,1.0,8.235458005219698,5.142013975729545,0.0555675216019153,3.989455641584193,8.235458005219698,30.0,0.035802405
VSL,ngộ độc,1.0,10.09994093934074,4.72961288667284,0.0490509122610092,2.5105652638844083,10.09994093934074,28.0,0.035766896
VSL,cát,1.0,9.85093728452921,5.467270041781443,0.0144318090751767,2.572497030474105,9.850937246344984,45.0,0.035684317
VSL,lỗi lầm,1.0,8.403970752842724,5.140142792341661,0.058987058699131,3.643684451157848,8.403970752842724,22.0,0.03548641
VSL,4,1.0,8.704797960817814,5.016976694074961,0.0343506895005703,3.735004506859125,8.704797960817814,23.0,0.035470672
VSL,ác độc,1.0,10.04475725768134,4.935104430943239,0.0565293952822685,2.1784818140168984,10.04475725768134,31.0,0.035455376
VSL,bao tay (dùng cho trẻ sơ sinh),1.0,11.709458580706269,4.033706502153955,0.0232178717851638,1.623189766219882,11.709458647761494,83.0,0.03544659
VSL,thuốc lá,1.0,9.141515787225217,4.723641728018892,0.0472845882177352,3.344807955518104,9.141515787225217,31.0,0.0354161
VSL,cúc áo,1.0,9.655603173654526,4.319080932149246,0.0404101312160491,3.214259598065506,9.655603173654526,38.0,0.035376668
VSL,đề-xi-mét (dm),1.0,9.334662136621771,5.595196338295937,0.0409548617899417,2.503537679205136,9.334662136621771,15.0,0.035314906
VSL,3,1.0,8.392244532704353,4.336475223945133,0.0560161732137203,4.221263185927742,8.392244532704353,41.0,0.035255894
VSL,2,1.0,8.706719950772822,5.325314120826673,0.0551438704133033,3.086009538422028,8.706719950772822,21.0,0.035123084
VSL,trung bình,1.0,8.971854127012193,5.37772922873497,0.0686603039503097,2.597383130569847,8.971854127012193,26.0,0.03508596
VSL,ngân hàng,1.0,9.993307689670472,5.163783188523917,0.0288765914738178,2.169088683107443,9.993307624594308,49.0,0.03494173
VSL,lau nhà,1.0,9.76562475040555,5.134662599940049,0.0124921761453151,2.5952156452195987,9.765624756924808,52.0,0.03488154
VSL,ki-lô-mét (km),1.0,9.365706782322375,5.397888964185348,0.0412340834736824,2.431595147240396,9.365706782322375,27.0,0.034870856
VSL,trực tiếp,1.0,8.177442524116486,5.569953328845176,0.0492123328149318,3.371474090703698,8.177442524116486,18.0,0.034831807
VSL,yên lòng,1.0,11.01569810207002,3.403509949132339,0.0266030859202146,2.4766321713104844,11.01569810207002,41.0,0.03476937
VSL,áo,1.0,9.357802920043468,4.249293165958741,0.0577266737818717,3.0838286008399267,9.357802920043468,27.0,0.034751073
VSL,chú rể,1.0,10.068289447808638,4.503681000488908,0.0381928421556949,2.338987895033576,10.068289447808638,33.0,0.03457815
VSL,nhõng nhẽo,1.0,8.527336234226823,4.331597646414223,0.0169139094650745,4.274203496760335,8.52733625844121,48.0,0.03456989
VSL,đàn bướm,1.0,9.347553620114924,4.830106455704262,0.0230161175131797,2.962534410911694,9.347553620114924,28.0,0.034510877
VSL,đề-xi-mét khối (dm3),1.0,9.271329489536583,5.145587795862445,0.0343135371804237,2.64540366294249,9.271329489536583,21.0,0.03449313
VSL,40,1.0,8.807504878379405,4.888165124312595,0.077126607298851,2.771603067247373,8.807504878379405,27.0,0.034462545
VSL,k,1.0,8.747861159034073,4.462525889753027,0.0716075971722602,3.152840196438458,8.747861159034073,24.0,0.03427876
