video_name,fps,frame_count,blur_mean,brightness_std,edge_density_mean,motion_mean,occlusion_rate,hand_visibility_ratio,person_area_ratio_mean,frontality_score
D0457.mp4,29.97002997002997,114,436.4552185904043,25.684286718380616,0.02409866898148148,0.11088396236300468,0.0,1.0,0.3328994379780876,0.9775955627361933
D0458.mp4,29.97002997002997,139,469.0072993391249,25.763934610790027,0.025375434027777772,0.27212823707271705,0.33333333333333337,1.0,0.32693464503415076,0.9742695167660713
D0459.mp4,29.97002997002997,129,623.9569560869508,26.545198409112164,0.02626374421296296,0.14073982970281082,0.0,1.0,0.33891397000486645,0.9784722402691841
D0460.mp4,29.97002997002997,114,366.3443050401099,25.854023076173444,0.023692853009259256,0.2725545237348838,0.33333333333333337,1.0,0.3637132648935397,0.9746990750233332
D0461.mp4,29.97002997002997,152,531.0703854283337,26.498057952347818,0.02582392939814815,0.11727319607003169,0.0,1.0,0.359775151863498,0.9831632400552431
D0462.mp4,29.97002997002997,110,274.6508367898823,25.2317815505568,0.022496383101851855,0.12809020043774086,0.0,1.0,0.33419659282378983,0.9843008096019427
D0463.mp4,29.97002997002997,123,362.4041989431499,25.071522801083592,0.02401837384259259,0.3028046324510466,0.33333333333333337,1.0,0.3144385130366449,0.9763400653998057
D0464B.mp4,29.97002997002997,92,615.7218679606999,26.31232465584793,0.027471064814814816,0.13612150942737405,0.0,1.0,0.32706493338445747,0.9835306679209074
D0464N.mp4,29.97002997002997,91,616.1276675416797,25.963657443959715,0.02684823495370371,0.1501915380358696,0.33333333333333337,1.0,0.32308180967512534,0.9836360936363538
D0464T.mp4,29.97002997002997,91,614.1891947763576,26.008325347960493,0.027083333333333338,0.1504620902917602,0.16666666666666663,1.0,0.32599861877424124,0.9837872336308161
D0465.mp4,29.97002997002997,141,401.6114555105076,25.940069761160057,0.024168113425925924,0.14304597862064838,0.0,1.0,0.33560897714278415,0.9817291622360548
D0466.mp4,29.97002997002997,120,417.18600467333385,26.424946088510207,0.02494429976851852,0.2855083341286941,0.33333333333333337,1.0,0.35816293390119885,0.9847615684072176
D0467.mp4,29.97002997002997,83,348.0257734938885,25.73730171261432,0.024493634259259257,0.2351865042001009,0.0,1.0,0.3448540735863664,0.9792597020665804
D0468.mp4,29.97002997002997,132,359.3826064048987,24.953165627781974,0.024614438657407405,0.22952449999072336,0.33333333333333337,1.0,0.3106620442373102,0.984614779551824
D0469.mp4,29.97002997002997,177,462.2782429981373,25.93320517338881,0.025065104166666668,0.2315171609886668,0.33333333333333337,1.0,0.33585811001243915,0.9809053738911947
D0470B.mp4,29.97002997002997,127,582.4779609942025,26.170029646035204,0.027437789351851854,0.19670287604359063,0.16666666666666663,1.0,0.31446805882471435,0.9966617872317632
D0470N.mp4,29.97002997002997,101,582.5606439265122,26.22627143461321,0.027552806712962962,0.19053178178993138,0.33333333333333337,1.0,0.36218207551953324,0.9931267350912094
D0470T.mp4,29.97002997002997,101,581.0075037081496,26.270737957979033,0.027815393518518517,0.19041781703179533,0.33333333333333337,1.0,0.36114972087652547,0.9931150153279305
D0471.mp4,29.97002997002997,149,431.7815379072024,25.867774800202387,0.025282118055555556,0.20215430948883295,0.33333333333333337,1.0,0.32406735299174017,0.9785320659478506
D0472.mp4,29.97002997002997,119,383.58953571811253,25.23958284511656,0.024142071759259264,0.20016063334928316,0.0,1.0,0.32320481653866295,0.9788534964124361
D0473.mp4,29.97002997002997,154,336.5869396600166,25.17567167234741,0.02368995949074074,0.20531517902219837,0.16666666666666663,1.0,0.3112267982981664,0.976814957956473
D0474.mp4,29.97002997002997,142,494.64873376836584,26.09187201893603,0.025868055555555557,0.2420000864870169,0.33333333333333337,1.0,0.35942498960762315,0.9822426438331604
D0475.mp4,29.97002997002997,116,433.48982293541684,25.597902858638424,0.024432146990740745,0.12500825101001697,0.33333333333333337,1.0,0.350299898089971,0.9738238180677096
D0477.mp4,29.97002997002997,160,435.1937735445627,25.843826128031548,0.02480613425925926,0.1921351613815535,0.33333333333333337,1.0,0.3530219174270008,0.9822700570027033
D0478.mp4,29.97002997002997,148,369.77738129629125,25.92191386509242,0.024479890046296294,0.25872491994364694,0.16666666666666663,1.0,0.37122851743727825,0.9754246373971304
