dataset,label,num_samples,num_pairs,intra_class_dtw_mean,intra_class_dtw_std,intra_class_dtw_min,intra_class_dtw_max,intra_class_dtw_median
VSL,áo phông,3,3,0.7721340457598368,0.297243082196554,0.3569239377975464,1.0365774631500244,0.9229007363319397
VSL,yếu,3,3,0.7715145063896974,0.5093038335658373,0.05125025287270546,1.1320289373397827,1.131264328956604
VSL,sĩ diện,2,1,0.7692992687225342,0.0,0.7692992687225342,0.7692992687225342,0.7692992687225342
VSL,không quen,3,3,0.761530173321565,0.48987980646289114,0.06876794248819351,1.113716959953308,1.1021056175231934
VSL,tự do,3,3,0.758887704461813,0.5106407284084289,0.03674511983990669,1.1236326694488525,1.1162853240966797
VSL,đánh răng,2,1,0.7583158016204834,0.0,0.7583158016204834,0.7583158016204834,0.7583158016204834
VSL,tham quan,3,3,0.7559422999620438,0.4749764907503734,0.08446191251277924,1.1071604490280151,1.076204538345337
VSL,ngày Quốc tế Lao động,3,3,0.7544123431046804,0.2667158656767882,0.3772675096988678,0.9482154846191406,0.9377540349960327
VSL,mắng,3,3,0.7524820019801458,0.35688556158130663,0.2479849010705948,1.0174962282180786,0.9919648766517639
VSL,đồng phục,3,3,0.7504109591245651,0.4784001912703906,0.07403983175754547,1.102441668510437,1.074751377105713
VSL,điều phối,2,1,0.7448181509971619,0.0,0.7448181509971619,0.7448181509971619,0.7448181509971619
VSL,nghỉ học,3,3,0.7410186578830084,0.4639990771053512,0.08487977087497711,1.0764390230178833,1.0617371797561646
VSL,là gì_,3,3,0.7406705642739931,0.48295278328403934,0.057674653828144073,1.0837578773498535,1.080579161643982
VSL,báo (con báo),3,3,0.7404814064502716,0.4035220485026827,0.17055532336235046,1.0506091117858887,1.0002797842025757
VSL,bản đồ Việt Nam,3,3,0.739403904726108,0.4903568988819744,0.04593629017472267,1.0874916315078735,1.0847837924957275
VSL,tổng kết_bế giảng,3,3,0.7352649172147115,0.3873782307011491,0.18758219480514526,1.020311951637268,0.9979006052017212
VSL,hệ thống,3,3,0.7322369044025739,0.45094735019440785,0.09453893452882767,1.0571061372756958,1.0450656414031982
VSL,cá kho,3,3,0.7317709525426229,0.08069879761090039,0.6261600852012634,0.8220357298851013,0.7471170425415039
VSL,tàu hoả,3,3,0.7286069591840109,0.11962240081057526,0.5941614508628845,0.8847543001174927,0.7069051265716553
VSL,con cọp,3,3,0.728185792764028,0.26871301611208376,0.35435551404953003,0.9742466807365417,0.855955183506012
VSL,kém,3,3,0.7266622707247734,0.45047759397430565,0.08965311199426651,1.0528864860534668,1.037447214126587
VSL,trẻ con_con nít,3,3,0.7207633927464485,0.45259932972264605,0.08073588460683823,1.0473209619522095,1.0342333316802979
VSL,tuần sau,3,3,0.7124416455626488,0.41879830572643895,0.12017155438661575,1.0089449882507324,1.0082083940505981
VSL,chia,3,3,0.7100417924424013,0.46458103259747385,0.053037021309137344,1.0419868230819702,1.0351015329360962
VSL,Lào (nước Lào),3,3,0.7076496730248133,0.4044708480013076,0.1358049064874649,1.0054115056991577,0.9817326068878174
VSL,phiên dịch,3,3,0.7075725967685381,0.4377863673544147,0.0886257216334343,1.0298495292663574,1.0042425394058228
VSL,tháng,3,3,0.7042734970649084,0.4346438339440184,0.08959434926509857,1.0118422508239746,1.0113838911056519
VSL,giá trị,3,3,0.7027345697085062,0.13150196147278823,0.601514458656311,0.8884557485580444,0.6182335019111633
VSL,bao giờ_,3,3,0.7008341128627459,0.4341258428708218,0.0869440957903862,1.0150010585784912,1.0005571842193604
VSL,quần bò,3,3,0.70023546119531,0.4598516885379489,0.04995529353618622,1.0322414636611938,1.0185096263885498
VSL,chăm sóc sức khỏe,3,3,0.6977699796358744,0.11824440360975566,0.6098354458808899,0.864916980266571,0.6185575127601624
VSL,màu xanh lá cây,3,3,0.6972914139429728,0.12068552646226381,0.5323315858840942,0.8177013397216797,0.7418413162231445
VSL,cháu trai,2,1,0.6925671696662903,0.0,0.6925671696662903,0.6925671696662903,0.6925671696662903
VSL,phá,3,3,0.6916126385331154,0.4186778367710658,0.09956925362348557,0.9947173595428467,0.9805513024330139
VSL,môn Lịch sử,3,3,0.6913612385590872,0.3448608744807148,0.20857039093971252,0.9925754070281982,0.8729379177093506
VSL,quả nhãn,3,3,0.6884313200910886,0.4043774948633893,0.11725383251905441,0.9984934329986572,0.9495466947555542
VSL,đặc biệt,4,6,0.6845992666979631,0.2944834990327061,0.07411251217126846,0.9339222311973572,0.7746155858039856
VSL,chữa bài,3,3,0.6791135370731354,0.42669371864479416,0.07568320631980896,0.9831027388572693,0.9785546660423279
VSL,thú dữ,3,3,0.6782423071563244,0.44173837843799413,0.05356067791581154,0.9959533214569092,0.9852129220962524
VSL,tiếc,3,3,0.67784300694863,0.4293121920664091,0.07071194797754288,0.9841187596321106,0.9786983132362366
VSL,liên lạc,3,3,0.6772876183191935,0.04428917871503193,0.615955650806427,0.7189576625823975,0.6969495415687561
VSL,gián tiếp,3,3,0.6632987260818481,0.05074292846315233,0.5915388464927673,0.6995748281478882,0.6987825036048889
VSL,con voi,3,3,0.6589399725198746,0.36028124658040367,0.1505175083875656,0.9420270323753357,0.8842753767967224
VSL,sữa bò,3,3,0.6579681312044462,0.4117248954967816,0.0757412537932396,0.9549961090087891,0.9431670308113098
VSL,mới,3,3,0.657941110432148,0.3944766057695047,0.10007651895284653,0.9397039413452148,0.9340428709983826
VSL,ngày Người khuyết tật Thế giới 3_12,3,3,0.6551797886689504,0.1793635547858503,0.4040416181087494,0.8116380572319031,0.7498596906661987
VSL,cháu nội,3,3,0.6546379526456197,0.1542174657339777,0.5063626766204834,0.8672868609428406,0.5902643203735352
VSL,thường xuyên,4,6,0.6494795400649309,0.28894342716366456,0.04542494937777519,0.8777834177017212,0.7345602810382843
VSL,loài vật,3,3,0.6485742852091789,0.39455975381149927,0.091016985476017,0.9464184045791626,0.9082874655723572
VSL,quân đội,2,1,0.6450459361076355,0.0,0.6450459361076355,0.6450459361076355,0.6450459361076355
VSL,phấn (viết bảng),3,3,0.6432124016185602,0.41478778121383514,0.05661798641085625,0.938406765460968,0.9346124529838562
VSL,tre,3,3,0.6396033614873886,0.334433461257129,0.16665823757648468,0.879361093044281,0.8727907538414001
VSL,Tết Trung thu,3,3,0.6362835677961508,0.4120966024925223,0.05353090539574623,0.9335688352584839,0.9217509627342224
VSL,nghệ thuật,3,3,0.635573556025823,0.40392299573957596,0.06436792016029358,0.926051914691925,0.9163008332252502
VSL,Cam-pu-chia (nước Cam-pu-chia),3,3,0.6348011295000712,0.2569254564830625,0.27364248037338257,0.8498675227165222,0.7808933854103088
VSL,sắt,3,3,0.634003480275472,0.0514382442551338,0.5758180022239685,0.700907289981842,0.6252851486206055
VSL,quả táo,2,1,0.6322177052497864,0.0,0.6322177052497864,0.6322177052497864,0.6322177052497864
VSL,xà phòng,3,3,0.6312306026617686,0.13428230613170222,0.46456077694892883,0.7933911681175232,0.6357398629188538
VSL,ngọn cây,3,3,0.6307497372229894,0.35963222860443383,0.12267766892910004,0.9047880172729492,0.864783525466919
VSL,cơm bình dân,3,3,0.6304085751374563,0.2377249970926976,0.3519081771373749,0.9327474236488342,0.6065701246261597
VSL,giám sát,2,1,0.629320502281189,0.0,0.629320502281189,0.629320502281189,0.629320502281189
VSL,đùa,3,3,0.6281964331865311,0.38331545131475075,0.08610652387142181,0.8992635011672974,0.899219274520874
VSL,no,3,3,0.6274024844169617,0.044335652900526934,0.5869051218032837,0.6891053318977356,0.6061969995498657
VSL,ngày nay,3,3,0.6273841336369514,0.3746656389564432,0.09793486446142197,0.9101119637489319,0.8741055727005005
VSL,lễ hội hóa trang,3,3,0.6268969575564066,0.32698763249643975,0.16453129053115845,0.8647775650024414,0.8513820171356201
VSL,con sư tử,2,1,0.6255978345870972,0.0,0.6255978345870972,0.6255978345870972,0.6255978345870972
VSL,sinh đôi,3,3,0.6254798596103986,0.3574591547812436,0.12003154307603836,0.8857585191726685,0.870649516582489
VSL,hối hận,3,3,0.6248489121596018,0.16435995642093618,0.40095391869544983,0.7908756732940674,0.6827171444892883
VSL,bắn bi,3,3,0.624704177180926,0.3904976430469182,0.07282297313213348,0.9180507063865662,0.8832388520240784
VSL,buổi sáng,3,3,0.6177267928918203,0.3188933657446898,0.1718502938747406,0.8992745876312256,0.7820554971694946
VSL,vui sướng,3,3,0.6166552205880483,0.2826931593416478,0.21687892079353333,0.8192481994628906,0.813838541507721
VSL,tuần,3,3,0.6142981747786204,0.18554808860448269,0.35469016432762146,0.7771914601325989,0.7110128998756409
VSL,chả cá,3,3,0.6127628684043884,0.04609596068988865,0.5485433340072632,0.6545754671096802,0.6351698040962219
VSL,sữa,3,3,0.6112181320786476,0.4030279967217143,0.04127638787031174,0.9008959531784058,0.8914820551872253
VSL,ngũ quả,3,3,0.6093895981709162,0.3755874025317987,0.07822905480861664,0.8754207491874695,0.8745189905166626
VSL,giao thông,2,1,0.608656108379364,0.0,0.608656108379364,0.608656108379364,0.608656108379364
VSL,chiếu,3,3,0.6085151967902979,0.3900842386998165,0.056853037327528,0.8848113417625427,0.8838812112808228
VSL,lâu,2,1,0.607734739780426,0.0,0.607734739780426,0.607734739780426,0.607734739780426
VSL,10 000 (mười nghìn),3,3,0.6061012521386147,0.34186417518487827,0.12457727640867233,0.8843821287155151,0.8093443512916565
VSL,nhập ngũ,3,3,0.6057750185330709,0.07059602674490488,0.5541225671768188,0.7055925726890564,0.5576099157333374
VSL,con lợn (con heo),3,3,0.5988116165002187,0.1308864225732301,0.42577382922172546,0.742254376411438,0.6284066438674927
VSL,nguy hiểm,3,3,0.5957169781128565,0.35684026219636983,0.09106864035129547,0.8480631113052368,0.8480191826820374
VSL,công nghiệp,3,3,0.5943780591090521,0.35876828035941827,0.08729584515094757,0.8628436326980591,0.8329946994781494
VSL,thích thú,3,3,0.5942013611396154,0.33867191199073104,0.11563383042812347,0.8501535058021545,0.8168167471885681
VSL,rong chơi,3,3,0.587772379318873,0.31077569521615733,0.1483335793018341,0.8140075206756592,0.800976037979126
VSL,tự vệ,3,3,0.5810422698656718,0.07206608216796047,0.5033752918243408,0.677026093006134,0.5627254247665405
VSL,khỏi bệnh,3,3,0.5752120812733968,0.01990038463029691,0.5470998287200928,0.5904144644737244,0.5881219506263733
VSL,cây cổ thụ,3,3,0.5748814890782038,0.3458487834282237,0.08629994094371796,0.8387458324432373,0.7995986938476562
VSL,đèn xanh,3,3,0.5733546713987986,0.11185737189365841,0.4662058651447296,0.7277132868766785,0.5261448621749878
VSL,nhầm,3,3,0.5724748373031616,0.18430615528746072,0.31965577602386475,0.7537936568260193,0.6439750790596008
VSL,h,3,3,0.5724433561166128,0.1077386890860498,0.45668408274650574,0.7161208987236023,0.5445250868797302
VSL,Tết hàn thực,3,3,0.5712577203909556,0.08449037801987941,0.4592438042163849,0.6632868647575378,0.5912424921989441
VSL,đợi,3,3,0.568977065384388,0.34898920369285746,0.07547643035650253,0.8214753270149231,0.8099794387817383
VSL,xây,3,3,0.5673782179752985,0.3404723717626637,0.08648549020290375,0.8287719488143921,0.7868772149085999
VSL,con chó,3,3,0.5639435350894928,0.3036007990343461,0.134603351354599,0.781842052936554,0.7753852009773254
VSL,cháu họ,3,3,0.5637052456537882,0.18594954818239076,0.30448198318481445,0.7316356301307678,0.6549981236457825
VSL,cây ngô,3,3,0.5631690720717112,0.1855834993244324,0.3009766638278961,0.7044244408607483,0.6841061115264893
VSL,đại diện,3,3,0.5623629142840704,0.30241005325154025,0.13478095829486847,0.7837705612182617,0.7685372233390808
VSL,thầy giáo,3,3,0.5616983572642008,0.05573142228305861,0.49231070280075073,0.6287650465965271,0.5640193223953247
VSL,em họ,3,3,0.560606007774671,0.2336289162291281,0.23050393164157867,0.7378295660018921,0.713484525680542
VSL,chị,3,3,0.5591746767361959,0.28687832061035645,0.1566370129585266,0.8042764663696289,0.7166105508804321
VSL,tuần này,3,3,0.5585046038031578,0.31691129893489156,0.11169476062059402,0.8122390508651733,0.751579999923706
VSL,mâm ngũ quả,3,3,0.5579531267285347,0.3225495931960526,0.10180415958166122,0.7878850102424622,0.7841702103614807
VSL,tờ giấy,3,3,0.5579432646433512,0.3526101853363166,0.05948907136917114,0.8197591304779053,0.7945815920829773
VSL,Mexico (nước Mexico),3,3,0.5549467951059341,0.22195687251648463,0.2459379881620407,0.7572261691093445,0.6616762280464172
VSL,vào mùa,2,1,0.5547172427177429,0.0,0.5547172427177429,0.5547172427177429,0.5547172427177429
VSL,lười học,3,3,0.5545367610951265,0.35179495830373386,0.0570380724966526,0.8065770268440247,0.7999951839447021
VSL,cần không_,3,3,0.5536694626013438,0.31097499800146655,0.1139841377735138,0.7816229462623596,0.765401303768158
VSL,lung tung,3,3,0.5518174767494202,0.11345775116601023,0.4268414378166199,0.7014532685279846,0.527157723903656
VSL,từ trái nghĩa,3,3,0.5488760694861412,0.3305989677270895,0.08135540038347244,0.7860764861106873,0.7791963219642639
VSL,yêu mến (yêu quí),3,3,0.5474585965275764,0.320100948484912,0.09494247287511826,0.7846159338951111,0.7628173828125
VSL,anh em,3,3,0.5444741696119308,0.35027314476768695,0.049200549721717834,0.800169825553894,0.7840521335601807
VSL,dây điện,3,3,0.54093998670578,0.29276402448932315,0.12691730260849,0.7502038478851318,0.7456988096237183
VSL,bắt đền,3,3,0.539963573217392,0.1577702971326947,0.355358749628067,0.740792453289032,0.5237395167350769
VSL,mỳ ý,3,3,0.5364176481962204,0.314998516712264,0.09210194647312164,0.7863921523094177,0.7307588458061218
VSL,sống sót,3,3,0.5348997811476389,0.11282525525039554,0.42786675691604614,0.6908968091011047,0.485935777425766
VSL,quyết định,3,3,0.5347367624441782,0.28079286998797,0.13822194933891296,0.7516745328903198,0.714313805103302
VSL,cây ăn quả,3,3,0.5347000658512115,0.24343495160560744,0.190982848405838,0.7234323024749756,0.689685046672821
VSL,phim truyện,3,3,0.5322988828023275,0.2707244933298658,0.14970546960830688,0.7360188364982605,0.711172342300415
VSL,ông nội,3,3,0.5317500531673431,0.19099380101029312,0.2649947702884674,0.701858639717102,0.62839674949646
VSL,dấu sắc,3,3,0.5304116408030192,0.3558525891569879,0.027160286903381348,0.7824296355247498,0.7816449999809265
VSL,bố dượng,3,3,0.5301823765039444,0.27434637619830443,0.14279191195964813,0.7424618005752563,0.7052934169769287
VSL,ngày Nhà giáo Việt nam,2,1,0.5296375155448914,0.0,0.5296375155448914,0.5296375155448914,0.5296375155448914
VSL,chăn (cái chăn),3,3,0.5287668257951736,0.26113496246004686,0.162129208445549,0.7504242062568665,0.6737470626831055
VSL,nghé,3,3,0.5284894704818726,0.21721870852428402,0.2243167757987976,0.7177938222885132,0.6433578133583069
VSL,sinh đẻ,3,3,0.5269603456060091,0.32692142986679873,0.06468913704156876,0.7648360729217529,0.7513558268547058
VSL,thái độ,3,3,0.5250193352500597,0.3280946272011573,0.06103559583425522,0.7599170207977295,0.7541053891181946
VSL,mỗi ngày,3,3,0.5226731697718302,0.32813531287510544,0.058694422245025635,0.761871337890625,0.7474537491798401
VSL,kinh nghiệm,3,3,0.5222628377377987,0.3406787005179266,0.04047085717320442,0.7637342214584351,0.7625834345817566
VSL,bắp ngô,3,3,0.5211138427257538,0.15134197027825758,0.31755921244621277,0.6801687479019165,0.5656135678291321
VSL,dấu huyền,3,3,0.5187836786111196,0.3038278295718795,0.09050461649894714,0.7629200220108032,0.7029263973236084
VSL,tưởng tượng,4,6,0.5167455474535624,0.25179386804434767,0.11478359997272491,0.7654983401298523,0.6223791837692261
VSL,sinh sản,3,3,0.5164935986200968,0.2903297846410566,0.1060410737991333,0.7308642268180847,0.7125754952430725
VSL,thi cử,3,3,0.5158196836709976,0.25176524574276127,0.15980033576488495,0.697863757610321,0.6897949576377869
VSL,con nuôi,3,3,0.5142611265182495,0.056961692614853086,0.43478381633758545,0.5653782486915588,0.5426213145256042
VSL,anh dũng,3,3,0.5083518798152605,0.32333392422847423,0.05115663260221481,0.743777334690094,0.7301216721534729
VSL,con ngựa,3,3,0.5082671878238519,0.3173369622216399,0.059516143053770065,0.7372248768806458,0.7280605435371399
VSL,ham chơi,3,3,0.5053154677152634,0.2506376450678255,0.15149231255054474,0.700549840927124,0.6639042496681213
VSL,sữa bột,3,3,0.5046279902259508,0.319157116028934,0.053465090692043304,0.741651713848114,0.7187671661376953
VSL,liên hoan,3,3,0.5045535216728846,0.2994839993086609,0.08102388679981232,0.7180460691452026,0.7145906090736389
VSL,một tiếng,3,3,0.4991318869094054,0.30986832419694177,0.06092938408255577,0.7216231822967529,0.7148430943489075
VSL,bón phân,3,3,0.49242880443731946,0.18946616570450345,0.2332383543252945,0.6808574795722961,0.5631905794143677
VSL,dân tộc,3,3,0.4922603815793991,0.28644279862181427,0.0877005010843277,0.712503969669342,0.6765766739845276
VSL,không nghe lời,3,3,0.4921545634667079,0.2837155868859759,0.09092791378498077,0.6949319243431091,0.6906038522720337
VSL,nhà nước,3,3,0.49191665401061374,0.26307037218259643,0.12014954537153244,0.6900861263275146,0.6655142903327942
VSL,bức tranh,3,3,0.49075053135554,0.22549504096174067,0.17198294401168823,0.6580361723899841,0.6422324776649475
VSL,rằm trung thu,3,3,0.49071035037438077,0.3024381244909109,0.06302181631326675,0.7084426879882812,0.7006665468215942
VSL,dịch vụ,3,3,0.490684578816096,0.06639021950912966,0.41166502237319946,0.5741081833839417,0.48628053069114685
VSL,quận,3,3,0.4902608146270116,0.29828149995203374,0.06855903565883636,0.7102488279342651,0.6919745802879333
VSL,hi sinh,3,3,0.48719557126363117,0.17196932939845824,0.24479907751083374,0.6255148649215698,0.59127277135849
VSL,đèn điện,3,3,0.4870867282152176,0.29674534101557704,0.06743375957012177,0.6992013454437256,0.6946250796318054
VSL,suýt,3,3,0.4855763216813405,0.20900839809251695,0.19038769602775574,0.6463813185691833,0.6199599504470825
VSL,bông hoa,3,3,0.4851670004427433,0.2992504731696413,0.06219033524394035,0.7086688280105591,0.6846418380737305
VSL,tuần lễ người Điếc thế giới,3,3,0.48509128640095395,0.2758603164735973,0.09542953222990036,0.6963890790939331,0.6634552478790283
VSL,rửa chân,2,1,0.48402345180511475,0.0,0.48402345180511475,0.48402345180511475,0.48402345180511475
VSL,cướp,3,3,0.4795852502187093,0.30227037589600286,0.05220770835876465,0.7011732459068298,0.6853747963905334
VSL,cô giáo,3,3,0.47898278882106143,0.26274286559228055,0.1079440787434578,0.6817771792411804,0.6472271084785461
VSL,tự tin,3,3,0.4787033026417096,0.3096754311969748,0.04075629264116287,0.6980251669883728,0.6973284482955933
VSL,đèn vàng,3,3,0.4785960415999095,0.022712021497889603,0.4509136974811554,0.5065446496009827,0.47832977771759033
VSL,liếc nhìn,3,3,0.47434388597806293,0.21370126559139332,0.17220482230186462,0.6314413547515869,0.6193854808807373
VSL,hoa,3,3,0.4740756079554558,0.26925660459613954,0.09338293224573135,0.6717358827590942,0.6571080088615417
VSL,con bò,3,3,0.4724546919266383,0.23848454800618876,0.13606061041355133,0.661665678024292,0.6196377873420715
VSL,x,3,3,0.4714580128590266,0.3002691977795721,0.0468321293592453,0.6872395277023315,0.6803023815155029
VSL,thủ tướng,3,3,0.47132473687330884,0.277393064050364,0.07904724776744843,0.6704878211021423,0.6644391417503357
VSL,phở,3,3,0.46833724280198413,0.25544309880302063,0.10729987919330597,0.6596161127090454,0.6380957365036011
VSL,bút màu,3,3,0.4676230574647586,0.28199698332969136,0.06909555941820145,0.6797446012496948,0.6540290117263794
VSL,hiểu,3,3,0.46616258720556897,0.2829366340326307,0.06608124077320099,0.6717616319656372,0.6606448888778687
VSL,buổi trưa,3,3,0.4656972140073776,0.15958590150611113,0.24146123230457306,0.5999547243118286,0.5556756854057312
VSL,ngữ pháp,3,3,0.46493056913216907,0.25739347354883096,0.10138396918773651,0.662594199180603,0.6308135390281677
VSL,23,3,3,0.46430712193250656,0.3003039110010882,0.03961692005395889,0.6781795620918274,0.6751248836517334
VSL,nhân hậu,3,3,0.46315352494517964,0.2912633220440978,0.05124552175402641,0.669683575630188,0.6685314774513245
VSL,huyện,3,3,0.4594395359357198,0.12878009779488653,0.27758121490478516,0.5588618516921997,0.5418755412101746
VSL,cây thân gỗ,3,3,0.4591044435898463,0.22039123966678476,0.14743317663669586,0.6169928312301636,0.6128873229026794
VSL,hoa sen,3,3,0.45355573296546936,0.1084475088722303,0.33370858430862427,0.5963574647903442,0.4306011497974396
VSL,giúp đỡ,3,3,0.4534849027792613,0.23099175548901493,0.126824289560318,0.6191431879997253,0.6144872307777405
VSL,Bra-xin (nước Bra-xin),3,3,0.4513952216754357,0.29931301503947755,0.02810272015631199,0.6631642580032349,0.6629186868667603
VSL,sữa dê,3,3,0.4511672630906105,0.23685164162686148,0.11653440445661545,0.6312777400016785,0.6056896448135376
VSL,toà án,3,3,0.44897863765557605,0.26522641925076873,0.07414643466472626,0.6483611464500427,0.6244283318519592
VSL,11,3,3,0.44786106795072556,0.2714698829419052,0.06432018429040909,0.6543331742286682,0.6249298453330994
VSL,thành lập,4,6,0.44741679231325787,0.10967976216700621,0.22418925166130066,0.5451465249061584,0.5045572221279144
VSL,nghiêm khắc,3,3,0.44713403781255084,0.21577253252606196,0.1419944167137146,0.6017131805419922,0.5976945161819458
VSL,ngày Người khuyết tật Việt Nam 18_4,3,3,0.44707367817560834,0.06344459715548478,0.3623972237110138,0.5151072144508362,0.463716596364975
VSL,cơ hội,3,3,0.4468986267844836,0.2661227277455533,0.07054426521062851,0.6351481080055237,0.6350035071372986
VSL,thìa,3,3,0.4460737183690071,0.27812441390815235,0.05320485681295395,0.6589497923851013,0.6260665059089661
VSL,bốt cảnh sát,3,3,0.44590869049231213,0.2552882944882859,0.08715815842151642,0.6603797078132629,0.590188205242157
VSL,vui chơi,3,3,0.4452950581908226,0.25482002760929007,0.08504409343004227,0.6334393620491028,0.6174017190933228
VSL,nhà trường,3,3,0.44342346489429474,0.2636726989472643,0.07116363942623138,0.648312509059906,0.6107942461967468
VSL,thầy cô,3,3,0.44293971608082455,0.2581855332478753,0.07781582325696945,0.627251386642456,0.6237519383430481
VSL,bạn,3,3,0.44265055656433105,0.254754117084342,0.08242154121398926,0.6278427243232727,0.6176874041557312
VSL,dân tộc thiểu số,3,3,0.44136039912700653,0.2513758729218863,0.0858965665102005,0.6234330534934998,0.6147515773773193
VSL,hồi hộp,3,3,0.4407169272502263,0.2228487772592353,0.12851615250110626,0.6341050267219543,0.5595296025276184
VSL,điện,3,3,0.43985404819250107,0.2651634978239859,0.06486649066209793,0.6297498345375061,0.6249458193778992
VSL,tái phạm,3,3,0.4368773363530636,0.26483672413549564,0.0623483844101429,0.6260870099067688,0.622196614742279
VSL,tờ báo,3,3,0.4366327126820882,0.23503135661416932,0.10447835922241211,0.6134207248687744,0.5919990539550781
VSL,ngày gia đình Việt Nam 28_6,3,3,0.4360791842142741,0.11648574982729513,0.2717573046684265,0.5283463001251221,0.5081339478492737
VSL,quả dừa,3,3,0.4350155343612035,0.25646650461926374,0.07260988652706146,0.6288362741470337,0.6036004424095154
VSL,tìm hiểu,3,3,0.43461467574040097,0.2358636316377104,0.101053886115551,0.6020105481147766,0.6007795929908752
VSL,bé trai,3,3,0.43344418704509735,0.1858018376605641,0.1733776479959488,0.595997154712677,0.5309577584266663
VSL,g,2,1,0.4325312674045563,0.0,0.4325312674045563,0.4325312674045563,0.4325312674045563
VSL,trúng tuyển,3,3,0.4322143991788228,0.2614386964417975,0.06256872415542603,0.6238815188407898,0.6101929545402527
VSL,bẻ ngô,3,3,0.43205409745375317,0.25726574851676837,0.06823454797267914,0.6161998510360718,0.6117278933525085
VSL,kỉ niệm,3,3,0.43168334538737935,0.270410122348025,0.04926658794283867,0.6236122250556946,0.6221712231636047
VSL,câu thơ,3,3,0.4312492509682973,0.2236892387793211,0.11499330401420593,0.5958537459373474,0.5829007029533386
VSL,hỏi,3,3,0.4290543446938197,0.2337453439226785,0.0985119491815567,0.5977346897125244,0.5909163951873779
VSL,bình thường,3,3,0.42868153502543765,0.24420644745886144,0.08595246821641922,0.6368940472602844,0.5631980895996094
VSL,thơm,3,3,0.4280713051557541,0.25308577517401254,0.07016797363758087,0.6097649335861206,0.6042810082435608
VSL,buổi đêm,3,3,0.4273230731487274,0.2280888488639958,0.10489508509635925,0.5967180728912354,0.5803560614585876
VSL,nhiệt kế,3,3,0.426713219533364,0.27450216281722917,0.038513217121362686,0.6224638819694519,0.6191625595092773
VSL,con tôm,3,3,0.42472931121786434,0.26925107161441403,0.04395176097750664,0.6158612370491028,0.6143749356269836
VSL,thủ công,3,3,0.4227946201960246,0.12299093961380635,0.26185861229896545,0.5604015588760376,0.4461236894130707
VSL,đèo Hải Vân,3,3,0.42120174318552017,0.22816884660373568,0.09984289854764938,0.60713791847229,0.5566244125366211
VSL,em trai,3,3,0.4203745114306609,0.25376492783871596,0.061511870473623276,0.6026626825332642,0.5969489812850952
VSL,12,3,3,0.4179558555285136,0.14673573723179412,0.22542554140090942,0.581274151802063,0.44716787338256836
VSL,da trắng,3,3,0.4170558303594589,0.17709339994256632,0.16678448021411896,0.5503337979316711,0.5340492129325867
VSL,cháu gái,3,3,0.41702274481455487,0.24513634148523347,0.07036352157592773,0.5932291746139526,0.5874755382537842
VSL,hội thảo,2,1,0.4168805181980133,0.0,0.4168805181980133,0.4168805181980133,0.4168805181980133
VSL,bình an,3,3,0.4152187953392665,0.20252093010449337,0.12895913422107697,0.5663264393806458,0.5503708124160767
VSL,tuần trước,3,3,0.4118503878513972,0.14830081721116145,0.20246003568172455,0.5268634557723999,0.5062276721000671
VSL,Phi-líp-pin (nước Phi-líp-pin),3,3,0.4110078563292821,0.24378981407240177,0.06625567376613617,0.5864919424057007,0.5802759528160095
VSL,ngắt hoa,2,1,0.41021546721458435,0.0,0.41021546721458435,0.41021546721458435,0.41021546721458435
VSL,lễ hội,3,3,0.40950555354356766,0.24147116825280399,0.06804677098989487,0.5843474268913269,0.5761224627494812
VSL,bảng đen,3,3,0.4071112548311551,0.20977214840366176,0.11048927158117294,0.5596743822097778,0.5511701107025146
VSL,tiếng Anh,3,3,0.400964876015981,0.24881377968016555,0.049097418785095215,0.5789997577667236,0.5747974514961243
VSL,bốt điện,3,3,0.4005371928215027,0.144897325450416,0.20054683089256287,0.5392072200775146,0.46185752749443054
VSL,tham ăn,3,3,0.4002504497766495,0.22475676423149143,0.08249746263027191,0.5660684108734131,0.5521854758262634
VSL,con chuột,3,3,0.39969801157712936,0.20121680261318345,0.11526665836572647,0.5494241118431091,0.5344032645225525
VSL,Liên Bang Nga (nước Nga),3,3,0.3990047077337901,0.02279248169044518,0.36732184886932373,0.41998356580734253,0.409708708524704
VSL,hoạt hình,3,3,0.3975657435754935,0.25796521603550526,0.032751504331827164,0.5813896059989929,0.5785561203956604
VSL,mỳ tôm,3,3,0.3973473608493805,0.17362728612767567,0.1522875726222992,0.5332536101341248,0.5065008997917175
VSL,tấm vải,3,3,0.3955487261215846,0.19941009141386304,0.11374624073505402,0.5457825064659119,0.5271174311637878
VSL,giấy ăn,3,3,0.3949401353796323,0.21034941556463346,0.09746479243040085,0.5449545979499817,0.5424010157585144
VSL,ủy quyền,3,3,0.39459282408157986,0.23308800683866873,0.06502307206392288,0.5651102662086487,0.553645133972168
VSL,bảo vệ môi trường,3,3,0.39447997386256856,0.23828840731714876,0.05757636949419975,0.5695664286613464,0.5562971234321594
VSL,ân hận,3,3,0.3923720320065816,0.12772558448387564,0.2676120698451996,0.5678756237030029,0.34162840247154236
VSL,Anh (nước Anh),3,3,0.3916491009294987,0.2531075956758463,0.03371397778391838,0.5732658505439758,0.5679674744606018
VSL,mùa xuân,3,3,0.3908742293715477,0.2038287086480654,0.10271245986223221,0.541382372379303,0.5285278558731079
