video,frames,pose_missing,hand_missing,face_missing,pose_detection,face_detection,left_hand_missing_rate,right_hand_missing_rate,both_hand_missing_rate,hand_detection_rate,usable,dataset
43170.npz,60,0.016666666666666666,0.275,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.25,0.25,0.25,0.75,True,ASL
43171.npz,60,0.016666666666666666,0.3416666666666667,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333334,False,ASL
43173.npz,60,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,True,ASL
43174.npz,60,0.0,0.06666666666666667,0.0,1.0,1.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
43179.npz,60,0.0,0.6083333333333333,0.0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
43180.npz,60,0.0,0.6666666666666666,0.0,1.0,1.0,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.3833333333333333,False,ASL
69433.npz,60,0.0,0.36666666666666664,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,ASL
43147.npz,60,0.016666666666666666,0.4666666666666667,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,False,ASL
43149.npz,60,0.05,0.058333333333333334,0.05,0.95,0.95,0.05,0.05,0.05,0.95,True,ASL
43151.npz,60,0.0,0.7166666666666667,0.016666666666666666,1.0,0.9833333333333333,0.7,0.7,0.7,0.30000000000000004,False,ASL
66300.npz,60,0.0,0.5,0.0,1.0,1.0,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.5166666666666666,False,ASL
43217.npz,60,0.0,0.7,0.0,1.0,1.0,0.4,0.4,0.4,0.6,False,ASL
43218.npz,60,0.0,0.675,0.016666666666666666,1.0,0.9833333333333333,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
43219.npz,60,0.016666666666666666,0.5666666666666667,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.8666666666666667,False,ASL
43220.npz,60,0.016666666666666666,0.6666666666666666,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,ASL
43222.npz,60,0.016666666666666666,0.5083333333333333,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,False,ASL
43226.npz,60,0.0,0.7166666666666667,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
69434.npz,60,0.0,0.5833333333333334,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,False,ASL
43254.npz,60,0.0,0.675,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
43255.npz,60,0.016666666666666666,0.4,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.25,0.25,0.25,0.75,False,ASL
43257.npz,60,0.05,0.325,0.05,0.95,0.95,0.05,0.05,0.05,0.95,False,ASL
43258.npz,60,0.016666666666666666,0.4166666666666667,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,False,ASL
43261.npz,60,0.0,0.7333333333333333,0.0,1.0,1.0,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.3833333333333333,False,ASL
43339.npz,60,0.0,0.48333333333333334,0.0,1.0,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,False,ASL
43340.npz,60,0.0,0.25,0.0,1.0,1.0,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.8166666666666667,True,ASL
43341.npz,60,0.0,0.49166666666666664,0.0,1.0,1.0,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.7833333333333333,False,ASL
43342.npz,60,0.016666666666666666,0.4083333333333333,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
43345.npz,60,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
43349.npz,60,0.0,0.475,0.0,1.0,1.0,0.4,0.4,0.4,0.6,False,ASL
66303.npz,60,0.0,0.43333333333333335,0.0,1.0,1.0,0.4,0.4,0.4,0.6,False,ASL
43367.npz,60,0.0,0.25833333333333336,0.0,1.0,1.0,0.2,0.2,0.2,0.8,True,ASL
43368.npz,60,0.0,0.25833333333333336,0.016666666666666666,1.0,0.9833333333333333,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.8166666666666667,True,ASL
43369.npz,60,0.016666666666666666,0.3416666666666667,0.03653846153846154,0.9833333333333333,0.9634615384615385,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.6833333333333333,False,ASL
43371.npz,60,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
43373.npz,60,0.0,0.6,0.016666666666666666,1.0,0.9833333333333333,0.6,0.6,0.6,0.4,False,ASL
43380.npz,60,0.0,0.5916666666666667,0.5666666666666667,1.0,0.43333333333333335,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.8166666666666667,False,ASL
43381.npz,60,0.0,0.5083333333333333,0.13333333333333333,1.0,0.8666666666666667,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,False,ASL
43382.npz,60,0.016666666666666666,0.6333333333333333,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333334,False,ASL
43384.npz,60,0.08333333333333333,0.5416666666666666,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,False,ASL
43385.npz,60,0.08333333333333333,0.5416666666666666,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,False,ASL
43388.npz,60,0.0,0.6166666666666667,0.0,1.0,1.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.41666666666666663,False,ASL
43443.npz,60,0.0,0.49166666666666664,0.0,1.0,1.0,0.45,0.45,0.45,0.55,False,ASL
43444.npz,60,0.0,0.425,0.01730769230769231,1.0,0.9826923076923076,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,ASL
43445.npz,60,0.0,0.25833333333333336,0.016666666666666666,1.0,0.9833333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.7833333333333333,True,ASL
43446.npz,60,0.0,0.4,0.0,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,ASL
43447.npz,60,0.016666666666666666,0.35,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.6833333333333333,False,ASL
43452.npz,60,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,True,ASL
43461.npz,60,0.0,0.6583333333333333,0.016666666666666666,1.0,0.9833333333333333,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.41666666666666663,False,ASL
43462.npz,60,0.0,0.775,0.0,1.0,1.0,0.55,0.55,0.55,0.44999999999999996,False,ASL
66304.npz,60,0.0,0.5416666666666666,0.0,1.0,1.0,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.4833333333333333,False,ASL
43507.npz,60,0.0,0.5916666666666667,0.0,1.0,1.0,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
43508.npz,60,0.016666666666666666,0.625,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.45,0.45,0.45,0.55,False,ASL
43510.npz,60,0.016666666666666666,0.4,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.8833333333333333,False,ASL
43511.npz,60,0.016666666666666666,0.25833333333333336,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,True,ASL
43513.npz,60,0.0,0.5916666666666667,0.0,1.0,1.0,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.5166666666666666,False,ASL
43522.npz,60,0.0,0.8333333333333334,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,False,ASL
43523.npz,60,0.0,0.6,0.016666666666666666,1.0,0.9833333333333333,0.2,0.2,0.2,0.8,False,ASL
43524.npz,60,0.0,0.625,0.0,1.0,1.0,0.25,0.25,0.25,0.75,False,ASL
43525.npz,60,0.016666666666666666,0.675,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.35,0.35,0.35,0.65,False,ASL
43528.npz,60,0.03333333333333333,0.5166666666666667,0.03333333333333333,0.9666666666666667,0.9666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,False,ASL
43529.npz,60,0.03333333333333333,0.5166666666666667,0.03333333333333333,0.9666666666666667,0.9666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,False,ASL
43535.npz,60,0.0,0.7583333333333333,0.016666666666666666,1.0,0.9833333333333333,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.4833333333333333,False,ASL
66306.npz,60,0.0,0.7333333333333333,0.0,1.0,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,False,ASL
43536.npz,60,0.0,0.7333333333333333,0.0,1.0,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,False,ASL
43537.npz,60,0.0,0.7,0.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333333,False,ASL
43538.npz,60,0.016666666666666666,0.675,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.35,0.35,0.35,0.65,False,ASL
43539.npz,60,0.03333333333333333,0.5166666666666667,0.03333333333333333,0.9666666666666667,0.9666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,False,ASL
43540.npz,60,0.03333333333333333,0.5166666666666667,0.03333333333333333,0.9666666666666667,0.9666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,False,ASL
43553.npz,60,0.0,0.5916666666666667,0.0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
43554.npz,60,0.0,0.24166666666666667,0.016666666666666666,1.0,0.9833333333333333,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.8166666666666667,True,ASL
43555.npz,60,0.016666666666666666,0.45,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333333,False,ASL
43557.npz,60,0.016666666666666666,0.05,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
43561.npz,60,0.0,0.6333333333333333,0.0,1.0,1.0,0.6,0.6,0.6,0.4,False,ASL
66307.npz,60,0.0,0.6333333333333333,0.0,1.0,1.0,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.4833333333333333,False,ASL
43571.npz,60,0.0,0.8583333333333333,0.0,1.0,1.0,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.2833333333333333,False,ASL
43572.npz,60,0.0,0.75,0.016666666666666666,1.0,0.9833333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
43573.npz,60,0.016666666666666666,0.6666666666666666,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,ASL
43575.npz,60,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,ASL
43580.npz,60,0.0,0.8083333333333333,0.0,1.0,1.0,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.3833333333333333,False,ASL
66308.npz,60,0.0,0.75,0.0,1.0,1.0,0.5,0.5,0.5,0.5,False,ASL
43594.npz,60,0.0,0.7916666666666666,0.0,1.0,1.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.41666666666666663,False,ASL
43595.npz,60,0.0,0.5666666666666667,0.0,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.8666666666666667,False,ASL
43596.npz,60,0.016666666666666666,0.6916666666666667,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
43598.npz,60,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,False,ASL
43599.npz,60,0.016666666666666666,0.7916666666666666,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.41666666666666663,False,ASL
66309.npz,60,0.0,0.7166666666666667,0.0,1.0,1.0,0.45,0.45,0.45,0.55,False,ASL
43671.npz,60,0.0,0.4666666666666667,0.016666666666666666,1.0,0.9833333333333333,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
43672.npz,60,0.016666666666666666,0.5166666666666667,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.35,0.35,0.35,0.65,False,ASL
43674.npz,60,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,True,ASL
43677.npz,60,0.0,0.6666666666666666,0.016666666666666666,1.0,0.9833333333333333,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.43333333333333335,False,ASL
66311.npz,60,0.0,0.55,0.0,1.0,1.0,0.35,0.35,0.35,0.65,False,ASL
43679.npz,60,0.0,0.6,0.0,1.0,1.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.43333333333333335,False,ASL
43680.npz,60,0.0,0.6,0.0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
43681.npz,60,0.0,0.43333333333333335,0.016666666666666666,1.0,0.9833333333333333,0.35,0.35,0.35,0.65,False,ASL
43682.npz,60,0.016666666666666666,0.30833333333333335,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.25,0.25,0.25,0.75,False,ASL
43684.npz,60,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
43689.npz,60,0.0,0.75,0.0,1.0,1.0,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.3666666666666667,False,ASL
43697.npz,60,0.0,0.55,0.016666666666666666,1.0,0.9833333333333333,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.6833333333333333,False,ASL
43698.npz,60,0.016666666666666666,0.24166666666666667,0.023076923076923078,0.9833333333333333,0.9769230769230769,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.8166666666666667,True,ASL
43700.npz,60,0.0,0.075,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
43703.npz,60,0.016666666666666666,0.725,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.65,0.65,0.65,0.35,False,ASL
43726.npz,60,0.0,0.4666666666666667,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
43727.npz,60,0.016666666666666666,0.39166666666666666,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.35,0.35,0.35,0.65,False,ASL
